station_id,name,lat,lon,capacity,is_charging_station
7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,17,False
7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,23,False
7518,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,26,False
7519,406 Oakwood Ave,43.68827060022711,-79.43937767081853,19,False
7520,St Clarens Ave / Shirley St,43.6486599,-79.4376413,15,False
7521,Emerson Ave / Bloor St W,43.658739,-79.440691,23,False
7522,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,17,False
7523,Lynn Williams St / East Liberty St,43.638925,-79.4168659,15,False
7524,Lisgar Park,43.6423847,-79.4240277,35,False
7526,Bartlett Parkette,43.6702236,-79.4360232,22,False
7527,Joseph J Piccininni Community Centre,43.675648,-79.4527619,19,False
7528,Spadina Rd / Austin Terrace,43.67883,-79.408723,17,False
7529,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,15,False
7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,22,False
7531,541 Huron St - SMART,43.670206,-79.402643,20,False
7533,Housey St / Dan Leckie Way,43.63811,-79.397877,27,False
7534,Walnut Ave / Queen St W,43.645469,-79.411084,15,False
7536,Palmerston Ave / Dundas St W,43.651603,-79.408346,23,False
7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,16,False
7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,19,False
7539,Davisville Ave / Pailton Cres,43.69933,-79.39199,19,False
7540,Alvin Ave / St. Clair Ave E,43.68871,-79.39264,19,False
7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,20,False
7542,Queen St W / John St,43.650077,-79.391291,23,False
7543,Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366,15,False
7545,Baldwin St / Henry St,43.6560758,-79.393259,15,False
7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159,18,False
7547,Orde St / McCaul St,43.6580442,-79.3927404,15,False
7548,St. Joseph St / Bay St - SMART,43.6658804,-79.38761010000002,20,False
7549,439 Sherbourne St,43.666051,-79.374161,46,False
7551,The Esplanade / Hahn Pl,43.649709,-79.364184,15,False
7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,19,False
7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,19,False
7554,Humber College (Lakeshore Campus),43.5961692,-79.5160575,27,False
7555,Royal York Rd / Mimico Ave,43.612063,-79.496573,20,False
7556,Windsor St / Newcastle St,43.6171635,-79.4971065,31,False
7557,The Queensway / High St,43.630874,-79.482407,23,False
7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083,19,False
7559,Swansea Community Centre,43.6438036,-79.4770327,15,False
7561,Annette St / Jane St,43.658574,-79.487246,15,False
7562,Priscilla Ave / Dundas St W,43.664665,-79.489385,23,False
7563,St. Clair Ave W / Castleton Ave,43.668496,-79.485426,19,False
7564,Durie St / Dundas St W,43.665523,-79.484892,23,False
7565,St. Clair Ave W / Gunns Rd,43.672079,-79.470171,23,False
7566,Weston Rd / St. Clair Ave W,43.673019,-79.467994,19,False
7567,Weston Lions Park,43.698841,-79.519472,27,False
7568,Jameson Ave / Queen St W,43.63985,-79.43703,26,False
7569,Toronto Inukshuk Park,43.63298179738442,-79.40950821468047,87,False
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509,17,False
7571,Highfield Rd / Gerrard St E,43.671771,-79.324961,19,False
7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,15,False
7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,15,False
7576,Front St E / Bayview Avenue,43.6535,-79.354068,23,False
7577,Oak St / Sumach St,43.6617908,-79.361515,27,False
7578,Oak St / Parliament St,43.66081,-79.366238,15,False
7579,Glebe Rd W / Yonge St,43.700775999664074,-79.39742010185242,19,False
7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,15,False
7581,High Park Ave / Dundas St W,43.6653032,-79.4701178,15,False
7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,16,False
7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,23,False
7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,27,False
7587,Dufferin St / Finch Corridor Trail,43.77299391821548,-79.46762962248485,19,False
7588,G Ross Lord Park,43.7781116,-79.467963,19,False
7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233,15,False
7590,Esther Shiner Stadium,43.7774374,-79.4447096,23,False
7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966,23,False
7593,Roehampton Ave / Bayview Ave,43.711751,-79.378615,27,False
7594,Fleming Cres / Bayview Ave,43.707045,-79.375437,15,False
7595,Moore Park,43.693256,-79.383238,15,False
7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,32,False
7597,Yonge St / Golfdale Rd,43.732016,-79.403637,15,False
7598,Teddington Park Ave,43.732975,-79.40401,15,False
7599,Richmond St W / York St,43.650745,-79.383633,17,False
7600,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,20,False
7601,Brick Works,43.683884,-79.36647,25,False
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,19,False
7603,O'Connor Dr / Curity Ave,43.707582,-79.311439,14,False
7604,St. Columba Pl / St. Clair Ave E,43.70567,-79.310554,19,False
7605,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,20,False
7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,19,False
7607,Fairmount Park,43.6765897,-79.3163022,19,False
7608,Wilket Creek Park,43.720645,-79.355474,27,False
7609,Sunnybrook Park,43.720233,-79.362092,27,False
7610,Kingston Rd / Beech Ave,43.680095,-79.291714,15,False
7611,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,19,False
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,19,False
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,19,False
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023,23,False
7615,Colonel Danforth Park,43.7777114,-79.1659711,19,False
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911,19,False
7617,Starspray Blvd / Lawrence Ave E,43.788525214554085,-79.1231844760227,19,False
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,11,False
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,15,False
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,31,False
7622,Marie Curtis Park,43.5880774,-79.5432067,23,False
7623,Royal York Rd / Lake Shore Blvd W,43.603384682309645,-79.49310512460633,19,False
7624,Guildwood GO Station (South),43.754978,-79.1971289,11,False
7625,Yonge St / Lawrence Ave E,43.72514086048914,-79.40102575396726,23,False
7626,Rouge Hill GO Station,43.7805505,-79.1301203,24,False
7627,Shaw St / Essex St - SMART,43.667076,-79.425116,15,False
7629,Lundy Ave / Étienne Brûlé Park,43.6625395,-79.5030161,15,False
7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692,22,False
7631,Florence Gell Park,43.66196582326018,-79.49851065277862,15,False
7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,17,False
7633,Noble St / Queen St W,43.64226917409186,-79.42920979115014,15,False
7635,Runnymede Rd / Annette St,43.6596299,-79.4799176,15,False
7636,Bloor St W / Riverside Dr,43.647663,-79.487583,23,False
7637,Judson St / Royal York Rd,43.6162721,-79.4990363,19,False
7639,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,16,False
7640,Spadina Rd / St. Clair Ave W,43.683979,-79.410657,15,False
7641,Annette St / Dundas St W,43.6641174,-79.4588522,15,False
7642,Yonge St / St. Clair Ave,43.68850460000001,-79.39416076812287,19,False
7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,19,False
7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,15,False
7645,University of Toronto Scarborough,43.7842419,-79.1849889,16,False
7646,University Ave / Richmond St W,43.64981903446256,-79.38641270251617,15,False
7650,St. Clair West Subway Station - Heath St. W,43.686352,-79.415894,23,False
7653,Bloor St W / Indian Rd,43.65537092178271,-79.45717422945427,15,False
7654,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388,7,False
7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,15,False
7656,Bloor St W / Brock Ave,43.6589882,-79.438715,11,False
7657,1 Market St,43.6469928,-79.3706665,20,True
7658,King's Mill Park,43.64920406876699,-79.49336334201408,27,False
7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,19,False
7660,285 Victoria St,43.656633,-79.379625,39,False
7662,Beaty Ave / Queen St W,43.6393107,-79.4408141,19,False
7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,17,False
7664,Sunnybrook Health Centre - L Wing,43.72268,-79.37644,15,False
7665,Sunnybrook Health Centre - S Wing,43.720998,-79.377456,11,False
7666,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,26,False
7667,Spadina Ave / Sussex Ave ,43.66409979150254,-79.40279362757796,14,False
7668,Simcoe St / Dundas St W,43.655103,-79.389295,20,True
7671,Yonge St / Montgomery Ave - SMART,43.70960859570095,-79.39915125005619,12,False
7675,1525 Dundas St W,43.64957,-79.432446,15,False
7676,York University (Glendon Campus) - SMART,43.727365488246306,-79.3814254607724,16,False
7677,1303 Yonge St - SMART,43.6846177,-79.39245919999999,15,False
7678,York University Station (South) - SMART,43.77345,-79.5002,16,False
7679,York University Station (North),43.7741,-79.5005,15,False
7681,25 Booth Ave,43.6544839,-79.34105699999999,24,True
7682,Bathurst St / Front St W,43.64134790000001,-79.4013882,35,False
7684,Bay St / Harbour St ,43.64215,-79.377,23,False
7685,King St W / Brant St,43.645102,-79.39744979999999,22,False
7686,Lower Jarvis St / The Esplanade,43.6478206,-79.3704721,15,False
7687,Bloor St W / Gladstone Ave - SMART,43.6602021,-79.4342726,12,False
7688,High Park Blvd / Parkside Dr,43.64456431942226,-79.45737058972283,15,False
7691,Christie St / Dupont St,43.67168,-79.421192,19,False
7692,85 Lee Ave,43.6700692,-79.2971326,26,True
7693,Mutual St / Shuter St,43.654919677554936,-79.374960865926,23,False
7694,Victoria Park Ave / Dawes Rd,43.706466,-79.29511,19,False
7695,Queen St E / Joseph Duggan Rd,43.6677628,-79.30811709999999,19,False
7696,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,19,False
7698,St. Clair Ave W / Caledonia Rd,43.67566643384946,-79.45393093300397,13,False
7699,St Clair Ave W / Oakwood Ave,43.678177,-79.435364,15,False
7700,St. Clair Ave W / Robina Ave,43.68005,-79.43469,15,False
7701,Roncesvalles Ave / Fermanagh Ave,43.646314469245205,-79.44879407014527,18,False
7702,111 Broadview Ave,43.6593483,-79.34993659999999,18,True
7704,24 Mountjoy Ave,43.68049350289877,-79.33044552721375,19,False
7705,Colgate Ave / Carlaw Ave,43.6623658,-79.3413344,19,False
7706,Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159,27,False
7707,Coronation Park (Martin Goodman Trail),43.635007,-79.403341,19,False
7708,101 Cedarvale Ave,43.6868681,-79.3110942,28,True
7709,Beltline Trail / Yonge St,43.6962302,-79.39504339999999,23,False
7710,11 Spadina Rd,43.6677246,-79.4041365,18,True
7711,Havelock St / Dewson St,43.6554793,-79.4302462,15,False
7712,Queen St W / Shaw St,43.6442457,-79.41610440000001,23,False
7713,Temperance St / Bay St,43.6506,-79.381285,19,False
7715,Lumsden Ave / Cedarvale Ave,43.693187,-79.314283,11,False
7716,Church St / The Esplanade,43.6469251,-79.3733192,19,False
7717,Niagara St / Portland St,43.642453431392845,-79.39959004344777,11,False
7718,St. Andrew's Playground Park,43.646552,-79.399586,11,False
7719,Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,28,False
7720,King St W / Portland St ,43.644395,-79.40065430000001,31,False
7721,Widmer St / King St W,43.6463574,-79.391206,11,False
7728,Randolph Ave / Perth Ave,43.6585504,-79.4497659,19,False
7729,265 Armadale Ave,43.6501644,-79.48296909999999,45,True
7731,Victoria Park Ave / Kingston Rd,43.68035,-79.28357,15,False
7732,Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244,15,False
7733,Pharmacy Ave / Danforth Ave,43.6929478,-79.28339980000001,15,False
7734,Danforth Ave / Warden Ave,43.6950192,-79.27180659999999,15,False
7735,Birchcliff Ave / Kingston Rd,43.691688,-79.265027,15,False
7736,Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136,15,False
7737,Kingston Rd / Glen Everest Rd,43.697490048103,-79.25655146462776,15,False
7738,Highview Ave / Kennedy Rd,43.702418581463505,-79.2563167072858,15,False
7739,Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288,15,False
7740,Sharpe St / Park St (Sandown Park),43.7105975,-79.2541175,15,False
7741,Howard Park Ave / Parkside Dr,43.648657,-79.458111,15,False
7742,Eglinton Ave W / Prospect Cemetery,43.69415,-79.45782580000001,19,False
7743,Eglinton Ave W / Gilbert Ave,43.69254716689966,-79.46332759272917,19,False
7744,Rogers Rd / Prospect Cemetery,43.68323,-79.455765,23,False
7745,Bert Robinson Park,43.688028,-79.460265,15,False
7746,Marlee Ave / York Beltline Trail,43.70163,-79.44099,19,False
7747,Eglinton Ave W / Ennerdale Rd,43.69469445325213,-79.45417562124922,15,False
7748,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345,19,False
7749,Wendover Rd / Bloor St W (Green P),43.6492,-79.50601999999999,15,False
7750,Luttrell Ave / Danforth Ave,43.6897656,-79.2939525,15,False
7751,Willingdon Blvd / Bloor St W (Green P),43.64817,-79.510392,15,False
7752,1926 Lake Shore Blvd W,43.6357643,-79.4674917,23,False
7753,36 Park Lawn Rd,43.62369169999999,-79.4838132,15,False
7754,Walter Saunders Park,43.699327072589426,-79.4493630391668,14,False
7755,Park Lawn Rd / Berry Rd,43.63605238134247,-79.49325238769686,15,False
7756,Tobermory Dr / Finch Corridor Trail,43.761817236772615,-79.5107049103119,19,False
7757,The Well,43.643025055165865,-79.39430137761319,19,True
7758,Driftwood Ave / Finch Corridor Trail,43.7603624,-79.5162777,15,False
7759,The Pond Rd / Shoreham Dr,43.772445,-79.511912,15,False
7760,Grand Avenue Park,43.623708,-79.490054,23,False
7761,Moss Park,43.655972,-79.370638,15,False
7762,College St / Henry St ,43.6591529,-79.3947953,13,False
7765,St. John's Rd / Dundas St W,43.66526761605873,-79.47502122887077,15,False
7766,Albany Ave / Bloor St W,43.66554144421798,-79.41010317605742,15,False
7767,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,11,False
7768,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,14,False
7769,Lake Shore Blvd W / Brow Dr,43.591410003452495,-79.54418190344097,15,False
7770,Spadina Ave / Sullivan St,43.65082785552666,-79.39698099821702,23,False
7771,St. Clair Ave W / Osler St,43.6739269797493,-79.46068479021301,11,False
7772,Simcoe St / King St W,43.647508351306186,-79.38604436555764,15,False
7773,Grenoble Dr / Gateway Blvd,43.71513211098082,-79.33413623320465,14,False
7774,Grenoble Dr / Deauville Ln,43.71649675774656,-79.33089439933623,15,False
7775,Grenoble Dr / Vendome Pl,43.715537998967406,-79.32811427663442,11,False
7776,Ferrand Dr / Rochefort Dr,43.719632535237835,-79.33199950866776,19,False
7777,Thorncliffe Park Dr / Leaside Park Trail,43.70400405297843,-79.34807015078738,15,False
7778,75 Thorncliffe Park Dr,43.70518328279426,-79.34224729962946,11,False
7779,165 McRae Dr,43.70587454662511,-79.36800595602851,15,False
7780,Mount Pleasant Rd / Davisville Ave - SMART,43.70088225686968,-79.38736016665911,16,False
7781,St. Clair Ave W / Avenue Rd ,43.68688938028234,-79.40099513147447,13,False
7782,Downsview Park Subway Station - SMART,43.753107,-79.479626,20,False
7783,60 Carl Hall Rd - SMART,43.74796393423666,-79.47521217354125,20,False
7784,Downsview Park Blvd / Keele St  - SMART,43.73673829262113,-79.48227195568086,20,False
7785,Keele St / Dovehouse Ave - SMART,43.7494501,-79.4869662,16,False
7787,HTO Park West,43.63737145931921,-79.38976958703309,31,False
7788,Queens Quay E / Lower Jarvis St ,43.64365842913001,-79.36908579410101,47,False
7789,75 Holly St,43.7063279,-79.3962499,23,True
7790,Lynn Williams St / Pirandello St ,43.639124514797004,-79.41423166721611,17,False
7791,Ossington Ave / Bruce St,43.64570236705167,-79.41933192053696,15,False
7792,Gladstone Ave / Queen St W,43.64314139337404,-79.42728015945511,15,False
7794,York St / Harbour St (Love Park),43.64101663053319,-79.38035903750381,16,False
7796,Dundas St E / River St,43.661152,-79.358505,19,False
7798,Shuter St/River St,43.659296,-79.358035,15,False
7799,Danforth Ave / Danforth Rd,43.69362206784152,-79.27710529695892,15,False
7800,Brimley Rd / McCowan District Park,43.72704086366749,-79.24391402446746,19,False
7801,Parkcrest Dr / Kingston Rd,43.73596719224253,-79.21995221481933,15,False
7802,King St W / Jameson Ave - SMART,43.63735795888104,-79.43617975886079,12,False
7803,Scarborough Soccer Centre,43.7154661,-79.2876595,19,False
7804,Lansdowne Ave / Seaforth Ave ,43.642904395956684,-79.43746059447746,11,False
7805,Pharmacy Ave / Teesdale Pl,43.697356080874876,-79.28528711019696,19,False
7806,Danforth Rd / Birchmount Rd ,43.70688,-79.26850999999999,15,False
7807,552 Birchmount Rd,43.71176278859601,-79.27028152889692,15,False
7808,Eastgate Cres / Pharmacy Ave ,43.7110442448186,-79.29127313845584,15,False
7809,Firvalley Ct / Warden Ave,43.7032112,-79.2787149,19,False
7810,Avenue Rd / Cumberland St ,43.669821695059376,-79.39444614603269,15,False
7811,Midland Ave / Kingston Rd,43.7128578,-79.2487086,19,False
7812,Bellamy Rd S / Kingston Rd,43.7323277855009,-79.22496619876934,19,False
7813,Yonge St / Merton St ,43.6962750705313,-79.39629396191867,23,False
7814,Fenwood Ht / Kingston Rd,43.72690169821676,-79.22920396582664,15,False
7815,Avenue Rd / Macpherson Ave ,43.67794376009951,-79.39836278587889,15,False
7816,Bay St / Dundas St W,43.655350778457056,-79.38345966759798,55,False
7817,Shaw St / King St W,43.6412561641921,-79.41502994047545,15,False
7818,Soudan Ave / Yonge St ,43.70430959999999,-79.3972815,19,False
7819,Avenue Rd / Oxton Ave ,43.69711160305226,-79.40537298227844,15,False
7820,1612 Danforth Ave ,43.68370788065334,-79.32262453633884,15,True
7821,Lisgar St / Queen St W - SMART,43.64299174164139,-79.42355911563249,20,False
7822,Leslie St / Commissioners St  ,43.657275497390124,-79.32661544194183,19,False
7824,Warden Subway Station,43.71161098023304,-79.28055565662231,19,False
7825,Kingston Rd / Scarborough Golf Club Rd,43.74531103700256,-79.20970650787817,14,False
7826,Greenwood Ave / Gerrard St E,43.67036917803197,-79.32782698645094,15,False
7827,Chatham Ave / Byron Ave,43.6798678328407,-79.33424613862303,15,False
7828,Wakunda Pl / O'Connor Dr,43.71602024377182,-79.3047092517501,11,False
7830,Plaxton Dr / St. Clair Ave E,43.70751755961952,-79.30252066313936,14,False
7831,Victoria Park Ave / Edge Park Ave,43.717678679534906,-79.29961580314475,19,False
7832,Finch Subway Station ,43.781877158752955,-79.41528502874928,19,False
7833,Glencairn Subway Station,43.70925763810859,-79.44169105036657,15,False
7834,Glen Long Community Centre,43.70820992643782,-79.45627808717194,15,False
7835,Caledonia Rd / Lotherton Pathway,43.70756436685646,-79.46571474966814,19,False
7836,Harvie Ave / Rogers Rd,43.68402031135697,-79.45297885330353,19,False
7837,Ling Rd / Morningside Ave,43.766663817888656,-79.18521765344238,19,False
7838,Lake Shore Blvd W / Legion Rd,43.62052630763223,-79.48320224237995,19,False
7839,Lake Shore Blvd W / Seventeenth St,43.59841926031898,-79.51561102394257,11,False
7840,Mabelle Park,43.645389479325615,-79.5276822170925,15,False
7841,Islington Subway Station (Aberfoyle Cres),43.645658591546216,-79.52339938954925,15,False
7842,Lake Shore Blvd W / Long Branch Ave,43.59445833196281,-79.53387390859834,11,False
7843,Uno Dr / The Queensway,43.62649329992186,-79.50358167641535,15,False
7844,Second St / Lake Shore Blvd W,43.60191488118503,-79.49941888654288,15,False
7845,Sixth St / Lake Shore Blvd W,43.60116229109828,-79.50416046627045,15,False
7846,Bloor St W / Dundas St W (2),43.64285244644315,-79.53199489206543,15,False
7848,Gerrard St E / Nasmith Ave ,43.66273618779861,-79.36253100740966,23,False
7849,Viewmount Park,43.70735572654095,-79.43723072209013,15,False
7850,Maud St / Adelaide St W - SMART,43.6460145694434,-79.39960497726345,16,False
7851,Keele St / Ingram Dr,43.698706949666914,-79.4756586460327,15,False
7852,York Recreation Centre,43.688153079245126,-79.48219789940566,23,False
7853,Trethewey Dr / Black Creek Dr,43.695498400279796,-79.48809394482672,15,False
7854,Jane St / Haney Ave,43.6743457123134,-79.4948437786083,19,False
7855,Scarlett Rd / Eileen Ave,43.668510906505354,-79.5007648392868,15,False
7856,Scarlett Rd / Old Scarlett Rd ,43.678276306636576,-79.50667332401198,15,False
7857,Eglinton Ave W / Venn Cres,43.69143920681119,-79.46908634795456,19,False
7858,Rogers Rd / Bicknell Ave,43.68189526215492,-79.4736382392868,23,False
7859,Mallaby Park ,43.706191092397106,-79.53262795581969,15,False
7860,Cruickshank Park,43.7023860650084,-79.52594758324148,15,False
7861,Emmett Ave,43.68735514096443,-79.50623313806341,19,False
7862,Jane St / Weston Rd,43.69144464414302,-79.50154583869246,15,False
7863,Jane St / Queens Dr,43.70673804962302,-79.50477543802873,15,False
7864,Sussex Ave / St George St,43.665304278965365,-79.39938263802871,15,False
7865,2700 Eglinton Ave W,43.69074600637147,-79.47820143344333,43,True
7866,697 Lansdowne Ave ,43.659221843735615,-79.44277410244676,23,True
7867,15 Price St ,43.6799477790745,-79.38994813684005,15,True
7868,Sheppard Ave W / Chesswood Dr,43.755583971122874,-79.47446032684479,19,False
7869,Sentinel Rd / Sheppard Ave W,43.74386580997666,-79.49181654358595,15,False
7870,Humber River Hospital ,43.72537884183677,-79.48719674218903,15,False
7871,Jane St / Lawrence Ave W,43.702340220597975,-79.50347389514123,14,False
7872,Keele St / Catford Rd,43.75919330632997,-79.49001046850891,15,False
7874,The Pond Rd / Ian Macdonald Blvd,43.77086729028769,-79.49812990660705,15,False
7875,Oakdale Community Centre,43.74751496038769,-79.5132569853195,15,False
7877,Jane St / Yorkwoods Gt,43.7503016975738,-79.51577557434386,15,False
7878,Weston Rd / Sheppard Ave W,43.73262849415089,-79.5381993243286,15,False
7880,Lindylou Rd / Lanyard Rd,43.74845421407306,-79.5504039969242,15,False
7883,Wynford Heights Cres / Concorde Pl,43.72749778259739,-79.32714222209015,11,False
7884,Bartley Park ,43.72211166436462,-79.30864830919265,15,False
7885,Brooklawn Ave / Kingston Rd,43.721761400691236,-79.2359137196434,11,False
7888,The Kingsway / Ashley Rd,43.66279594478841,-79.51959827976225,15,False
7889,Dundas St W / Prince Edward Dr N,43.660324268765464,-79.51154350422973,19,False
7890,60 Broadway Ave,43.71024429599603,-79.39578744603273,23,False
7891,Opposite 1103 Leslie St,43.72093164598881,-79.34989416350709,19,False
7892,Erskine Ave / Redpath Ave,43.712154792369496,-79.39425906322937,15,False
7893,Overlea Blvd / Thorncliffe Park Dr,43.707555968595464,-79.34272024477463,19,False
7894,Millwood Rd / Southvale Dr,43.70241717215276,-79.36175932936095,15,False
7895,Keele St / Lloyd Ave,43.67115532642577,-79.46701597756929,15,False
7896,Arlington Parkette,43.69105005197055,-79.43281746494293,15,False
7897,50 Overlea Blvd,43.707225,-79.345324,15,False
7898,University Ave / Gerrard St W - SMART(South),43.65748153286412,-79.38921396018827,16,False
7899,Queens Park Cres / College St ,43.66018127636866,-79.39083271520538,23,False
7900,Simcoe St / Elm St,43.656038841714505,-79.38970387738495,10,False
7901,Bloor St W / Kingsmill Rd,43.64927890131737,-79.50312995581972,11,False
7902,Gunns Rd / Lavender Creek Trail,43.675531973168354,-79.47199740066374,15,False
7903,St. Clair Ave W / Symes Rd,43.670042134416704,-79.4789424818056,15,False
7904,Palmerston Blvd / Lennox St,43.66335070995886,-79.41312798316125,11,False
7906,Princess St / Front St E,43.650297574961044,-79.36648460341635,14,False
7907,365 Lippincott St,43.6649482,-79.40947,41,True
7909,E.T Seton Park - South ,43.70503461857136,-79.33547292037659,23,False
7910,Eglinton Ave E / Brentcliffe Rd,43.714305793017544,-79.36089045040129,15,False
7911,King St W / York St (2),43.647968822765,-79.38316961352653,19,False
7912,Joe Shuster Way / King St W ,43.64039672322004,-79.4237424131447,19,False
7913,St. George St / Willcocks St,43.662452744495575,-79.3978384219513,35,False
7914,York St / Wellington St W (2),43.647043061824,-79.38314120681535,27,False
7915,Rogers Rd / Watt Ave,43.68233679999999,-79.4680594,15,False
7916,University Ave / Pearl St ,43.64836809385241,-79.3853510232788,19,False
7917,King St W / University Ave,43.64781808540915,-79.38427999073791,35,False
7918,Albion Rd/ Arcot Blvd,43.727621709316395,-79.55254902939286,15,False
7919,Armel Ct / Albion Rd,43.721532966873205,-79.5455834809678,19,False
7920,75 Tandridge Cres,43.729578273586064,-79.54699793872719,15,False
7922,35 Erindale Ave,43.67729,-79.35741,23,True
7923,Trethewey Dr / Jane St,43.697417070558615,-79.50079830912324,19,False
7924,Duncan St / Adelaide St W - SMART,43.64813057569729,-79.38858106137695,12,False
7925,Niagara St / King St W - SMART,43.64281323408372,-79.40751415588915,24,False
7926,McRae Dr / Laird Dr - SMART,43.70979296822595,-79.36389214460489,24,False
7927,Strachan Ave / East Liberty St - SMART,43.63906470236988,-79.41080996164456,24,False
7928,Simcoe St / Pullan Pl,43.65105290412541,-79.38764943227872,79,False
7929,Spadina Ave / Bulwer St- SMART ,43.649354475273796,-79.39675713332855,12,False
7930,Dunn Ave / Queen St W,43.639522754211804,-79.43395976815727,15,False
7931,Symes Rd / Glen Scarlett Rd - SMART,43.673391524931525,-79.47798367814572,16,False
7932,Boston Ave / Queen St E- SMART,43.661601650964336,-79.33894582857273,12,False
7933,Elizabeth St / Elm St,43.6570908165693,-79.38593668834272,23,False
7934,19 Glendora Ave,43.75921143833388,-79.40960364801701,11,True
7935,Ramsden Park,43.676184561302776,-79.38962496400146,15,False
7936,Adelaide St W / Bay St (South),43.65011637593798,-79.37953068860327,15,False
7937,Adelaide St W / Yonge St,43.65038002325664,-79.3787277120385,19,False
7938,Portland St / Wellington St W,43.64290167152932,-79.39937033134326,15,False
7939,Princes' Gates,43.63467323676012,-79.40897321886649,17,False
7940,Lillian St / Soudan Ave - SMART,43.70607287248461,-79.39356161653288,32,False
7941,Hanna Ave / Snooker St,43.639547,-79.420022,15,False
7942,Hillsdale Ave E / Mount Pleasant Rd,43.70512126615395,-79.3890271081274,15,False
7943,OCAD University,43.65231552304792,-79.39091185000235,23,False
7944,Harbord St / Grace St (Bickford Park),43.65995363518053,-79.41787388888551,23,False
7945,Front St W / Spadina Ave,43.64235480340359,-79.39519751877137,31,False
7946,Richmond St W / Bathurst St,43.64666748425228,-79.40299591349182,15,False
7947,Niagara St / Queen St W ,43.64572868466845,-79.40990680181771,11,False
7948,Bathurst St / Housey St,43.63781903961206,-79.40013176752855,23,False
7949,Thompson St / Carroll St,43.65907064983235,-79.35240134225845,15,False
7950,Crawford St / Lobb Ave,43.64654941401018,-79.41558900317995,23,False
7951,Fort York Blvd / Grand Magazine St,43.63758782904466,-79.40314232209015,19,False
7952,Adelaide St W / York St ,43.6491919790139,-79.38363237427446,19,False
7953,Church St / Shuter St,43.65505698168995,-79.37651024603271,14,False
7954,Adelaide St E / Parliament St,43.65378337432506,-79.36335973372954,23,False
7955,Wellesley St E / Jarvis St,43.6662047,-79.37901219999999,23,False
7956,Benshire Dr / The Meadoway,43.76174092019504,-79.24473961415558,11,False
