station_id,external_id,name,physical_configuration,lat,lon,altitude,address,capacity,is_charging_station,rental_methods,groups,obcn,short_name,nearby_distance,_ride_code_support,rental_uris,post_code,is_valet_station,cross_street,_valet_station_details
7204,f8bdab2f-e9c7-11ef-984e-124c66246c7d,College St / Crawford St,REGULAR,43.655,-79.418889,,College St / Crawford St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-530-9928,647-530-9928,500.0,True,{},,,,
7205,f8bdad8d-e9c7-11ef-984e-124c66246c7d,Rusholme Park Cres / College St,REGULAR,43.65277778,-79.42972222,,Rusholme Park Cres / College St,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-633-4094,647-633-4094,500.0,True,{},,,,
7206,f8bdb04a-e9c7-11ef-984e-124c66246c7d,Claremont St / Dundas St W,REGULAR,43.651281,-79.411717,,Claremont St / Dundas St W,13,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-530-5659,647-530-5659,500.0,True,{},,,,
7207,f8bdb2c2-e9c7-11ef-984e-124c66246c7d,Dundas St W / Crawford St,REGULAR,43.649722,-79.416944,,Dundas St W / Crawford St,47,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-669-3017,647-669-3017,500.0,True,{},,False,,
7208,f8bdb533-e9c7-11ef-984e-124c66246c7d,80 Clinton St,REGULAR,43.656296,-79.414663,,80 Clinton St (North of College),15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-530-1442,647-530-1442,500.0,True,{},,,,
7209,f8bdb796-e9c7-11ef-984e-124c66246c7d,Ossington Ave / Harrison St,REGULAR,43.651111111111106,-79.4213888888889,,Ossington Ave / Harrison St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-669-4279,647-669-4279,500.0,True,{},,,,
7210,f8bdba60-e9c7-11ef-984e-124c66246c7d,Mary McCormick Rec Centre (Sheridan Ave),REGULAR,43.6475,-79.43305555555555,,Mary McCormick Rec Centre (Sheridan Ave),15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-504-1948,647-504-1948,500.0,True,{},,,,
7216,f8bdc2a4-e9c7-11ef-984e-124c66246c7d,Ordnance Park,REGULAR,43.6409957,-79.40966630000001,,Wellington St W / Stafford St,21,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Liberty Village - Queen West']",647-643-9874,647-643-9874,500.0,True,{},M5V 1G8,True,,Employee assisted valet supporting Fan Fest and gameday events. Always find a spot to dock your bike!
7217,f8bdc598-e9c7-11ef-984e-124c66246c7d,Soho St / Queen St W,REGULAR,43.649649714291584,-79.39372141352654,,Soho St. / Queen St W,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",647-669-1785,647-669-1785,500.0,True,{},,,,
7220,f8bfab3a-e9c7-11ef-984e-124c66246c7d,Lake Shore Blvd W / Ellis Ave,REGULAR,43.635932,-79.465083,,Lake Shore Blvd W / Ellis Ave,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Humber Bay Shores']",647-502-8498,647-502-8498,1000.0,True,{},,,,
7221,f8bfb339-e9c7-11ef-984e-124c66246c7d,High Park Subway Station,REGULAR,43.6543604,-79.4655296,,High Park Subway Station,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Bloor St W - High Park']",647-669-0254,647-669-0254,1000.0,True,{},,,,
7222,f8bfb985-e9c7-11ef-984e-124c66246c7d,Sunnyside - Gus Ryder Pool,REGULAR,43.637894,-79.454823,,Sunnyside - Gus Ryder Pool,27,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Humber Bay Shores']",647-339-2011,647-339-2011,1000.0,True,{},,False,,
7223,f8bfbff9-e9c7-11ef-984e-124c66246c7d,Parkside Dr / Bloor St W - SMART,SMARTMAPFRAME,43.654501,-79.460053,,Parkside Dr / Bloor St W,12,False,"['key', 'transitcard', 'phone']","['West', 'Bloor St W - High Park']",647-669-0176,647-669-0176,1000.0,True,{},,,,
7224,f8bfc622-e9c7-11ef-984e-124c66246c7d,Bloor St W / High Park Ave (High Park),REGULAR,43.6535269,-79.4650569,,Bloor St W / High Park Ave (High Park),23,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Bloor St W - High Park']",647-405-1809,647-405-1809,1000.0,True,{},,False,,
7225,f8bfcc0d-e9c7-11ef-984e-124c66246c7d,Lake Shore Blvd W / Windermere Ave,REGULAR,43.634896,-79.467763,,Lake Shore Blvd W / Windermere Ave,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Humber Bay Shores']",647-330-4430,647-330-4430,1000.0,True,{},,,,
7226,f8bfd2dc-e9c7-11ef-984e-124c66246c7d,Lake Shore Blvd W / The Boulevard Club,REGULAR,43.636731,-79.444966,,Lake Shore Blvd W / The Boulevard Club,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Watefront']",647-643-9869,647-643-9869,1000.0,True,{},,,,
7227,f8bfdc38-e9c7-11ef-984e-124c66246c7d,Martin Goodman Trail (Marilyn Bell Park),REGULAR,43.6314,-79.4304,,Martin Goodman Trail (Marilyn Bell Park),31,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Watefront']",647-338-5620,647-338-5620,1000.0,True,{},,,,
7228,f8bfe0aa-e9c7-11ef-984e-124c66246c7d,King St W / Wilson Park Blvd,REGULAR,43.6372958,-79.4423237,,King St W / Wilson Park Rd,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Liberty Village - Queen West']",647-669-0897,647-669-0897,1000.0,True,{},M6K 1J6,,,
7229,f8bfe31e-e9c7-11ef-984e-124c66246c7d,2201 Dundas St W ,ELECTRICBIKESTATION,43.6534268,-79.4512787,,Dundas St W / Roncesvalles Green P,11,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'West', 'College St - Harbord St']",437-992-7377,437-992-7377,1000.0,True,{},,,,
7230,f8bfe59c-e9c7-11ef-984e-124c66246c7d,Garden Ave / Roncesvalles Ave,REGULAR,43.643769,-79.447915,,Garden Ave / Roncesvalles Ave,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-669-0128,647-669-0128,1000.0,True,{},,,,
7231,f8bfe998-e9c7-11ef-984e-124c66246c7d,Wright Ave / Sorauren Ave - SMART,SMARTMAPFRAME,43.646677,-79.442741,,Wright Ave / Sorauren St (Sorauren Park),18,False,"['key', 'transitcard', 'phone']","['West', 'College St - Harbord St']",437-992-0663,437-992-0663,1000.0,True,{},,,,
7232,f8bfec2f-e9c7-11ef-984e-124c66246c7d,Queen St W  /  Fuller Ave - SMART,SMARTMAPFRAME,43.640255,-79.439223,,Queen St W / Fuller Ave,16,False,"['key', 'transitcard', 'phone']","['West', 'Liberty Village - Queen West']",647-669-0539,647-669-0539,1000.0,True,{},,,,
7233,f8bfee8e-e9c7-11ef-984e-124c66246c7d,King St W / Cowan Ave - SMART,SMARTMAPFRAME,43.637922,-79.431734,,King St W / Cowan Ave,16,False,"['key', 'transitcard', 'phone']","['West', 'Liberty Village - Queen West']",647-669-3856,647-669-3856,1000.0,True,{},,,King St W / Cowan Ave,
7234,f8bff0ea-e9c7-11ef-984e-124c66246c7d,Roncesvalles Ave / Marmaduke St,REGULAR,43.650492,-79.450842,,Roncesvalles Ave / Marmaduke St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",647-400-6814,647-400-6814,1000.0,True,{},,,,
7235,f8bff343-e9c7-11ef-984e-124c66246c7d,Bay St / College St (West Side) - SMART,SMARTMAPFRAME,43.660087,-79.385655,,Bay St / College St (West Side),16,False,"['key', 'transitcard', 'phone']","['South', 'U of T - Hospital Row']",437-992-0779,437-992-0779,1000.0,True,{},,,,
7236,f8bff5a1-e9c7-11ef-984e-124c66246c7d,Thompson St / Broadview Ave - SMART,SMARTMAPFRAME,43.659471,-79.350325,,Thompson St / Broadview Ave,24,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",437-992-2970,437-992-2970,1000.0,True,{},,,,
7237,f8bff853-e9c7-11ef-984e-124c66246c7d,Ward St / Wallace Ave,REGULAR,43.662857,-79.44618,,Ward Ave / Wallace Ave,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Davenport - Dupont']",647-643-9824,647-643-9824,1000.0,True,{},m6h1v5,,,
7238,f8bffab2-e9c7-11ef-984e-124c66246c7d,Sorauren Ave / Geoffrey St - SMART,SMARTMAPFRAME,43.649172,-79.4445087,,Sorauren St / Geoffrey St (Sorauren Park),16,False,"['key', 'transitcard', 'phone']","['West', 'College St - Harbord St']",437-992-0948,437-992-0948,1000.0,True,{},,,,
7239,f8bffd0f-e9c7-11ef-984e-124c66246c7d,Bloor St W / Manning Ave - SMART,SMARTMAPFRAME,43.663912,-79.416124,,Bloor St W / Manning Ave,42,False,"['key', 'transitcard', 'phone']","['West', 'Annex Efit drop off', 'Bloor St W / Annex']",437-992-4514,437-992-4514,1000.0,True,{},,,,
7240,f8bfff58-e9c7-11ef-984e-124c66246c7d,Bloor St W / Shaw St - SMART,SMARTMAPFRAME,43.662403,-79.423098,,Bloor St W / Shaw Ave,34,False,"['key', 'transitcard', 'phone']","['West', 'Annex Efit drop off', 'Bloor St W / Annex']",437-992-3508,437-992-3508,1000.0,True,{},,,,
7242,f8c003ee-e9c7-11ef-984e-124c66246c7d,Lake Shore Blvd W / Ontario Dr,VAULT,43.630254,-79.420317,,Lake Shore Blvd W / Ontario Dr (Ontario Place),35,False,"['key', 'transitcard', 'phone']","['West', 'Watefront']",647-669-1038,647-669-1038,560.0,True,{},,,,
7244,f8c0089f-e9c7-11ef-984e-124c66246c7d,Dufferin Gate - SMART,SMARTMAPFRAME,43.633473,-79.425679,,Dufferin Gate,16,False,"['key', 'transitcard', 'phone']","['West', 'Watefront']",647-669-0734,647-669-0734,1000.0,True,{},,,,
7246,f8c00d4b-e9c7-11ef-984e-124c66246c7d,Yonge St / Bloor St,REGULAR,43.669969,-79.386532,,Yonge St / Bloor St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'Church Wellesley / Yorkville']",647-669-3238,647-669-3238,1000.0,True,{},,,,
7247,f8c00f84-e9c7-11ef-984e-124c66246c7d,Howard Park Ave / Dundas St W - SMART,SMARTMAPFRAME,43.6521,-79.4486,,Howard Park Ave / Dundas St W,12,False,"['key', 'transitcard', 'phone']","['P7229-7247', 'West', 'College St - Harbord St']",437-992-0352,437-992-0352,1000.0,True,{},,,,
7248,f8c011f7-e9c7-11ef-984e-124c66246c7d,Baldwin St / Spadina Ave - SMART,SMARTMAPFRAME,43.654905,-79.398448,,Baldwin Ave / Spadina Ave,20,False,"['key', 'transitcard', 'phone']","['South', 'College St - Harbord St']",437-992-0713,437-992-0713,1000.0,True,{},,,,
7249,f8c0143d-e9c7-11ef-984e-124c66246c7d,144 Harrison St,ELECTRICBIKESTATION,43.651145,-79.423742,,144 Harrison St ,51,True,"['key', 'transitcard', 'creditcard', 'phone']","['E-Charging ', 'West', 'Trinity - Bellwoods']",CP168- 144 Harrison St,CP168- 144 Harrison St,100.0,True,{},,,,
7250,f8c016ae-e9c7-11ef-984e-124c66246c7d,Ursula Franklin St / St. George St - SMART,SMARTMAPFRAME,43.660296,-79.397107,,Ursula Franklin St / St. George St,16,False,"['key', 'transitcard', 'phone']","['P7250-7358', 'South', 'U of T - Hospital Row']",647-338-0572,647-338-0572,1000.0,True,{},,,,
7252,f8c01c5c-e9c7-11ef-984e-124c66246c7d,Robert St / Bloor St W - SMART,SMARTMAPFRAME,43.665846,-79.404998,,Robert St / Bloor St W,18,False,"['key', 'transitcard', 'phone']","['North', 'Annex Efit drop off', 'Bloor St W / Annex']",437-9924908,437-9924908,1000.0,True,{},,,,
7253,f8c01fdb-e9c7-11ef-984e-124c66246c7d,John St  / Mercer St - SMART,SMARTMAPFRAME,43.6461,-79.3895,,John St / Mercer St - SMART,12,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",647-649-4986,647-649-4986,1000.0,True,{},,,,
7256,f8c0285f-e9c7-11ef-984e-124c66246c7d,Vanauley St / Queen St W - SMART,SMARTMAPFRAME,43.648437,-79.39838,,Vanauley St / Queen St W,12,False,"['key', 'transitcard', 'phone']","['South', 'Fort York - Entertainment District']",437-992-6550,437-992-6550,1000.0,True,{},,,,
7257,f8c02b27-e9c7-11ef-984e-124c66246c7d,Dundas St W / St. Patrick St,REGULAR,43.6545174,-79.3895315,,Dundas St W / St. Patrick St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'U of T - Hospital Row']",647-400-9727,647-400-9727,1000.0,True,{},,,,
7258,f8c02e11-e9c7-11ef-984e-124c66246c7d,Queen St E / Rushbrooke Ave,REGULAR,43.6626628,-79.3323698,,Queen St E / Rushbrooke Ave,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",647-504-9410,647-504-9410,1000.0,True,{},M4M 1L5,,,
7259,f8c030f5-e9c7-11ef-984e-124c66246c7d,Lower Spadina Ave / Lake Shore Blvd W,REGULAR,43.638497,-79.39192,,Lower Spadina Ave / Lake Shore Blvd W,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Watefront']",647-402-7126,647-402-7126,1000.0,True,{},,,,
7260,f8c033c8-e9c7-11ef-984e-124c66246c7d,Spadina Ave / Adelaide St W,REGULAR,43.6472019,-79.3953394,,Spadina Ave / Adelaide St W,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",647-712-8927,647-712-8927,1000.0,True,{},M5V 2K8,,,
7261,f8c036d6-e9c7-11ef-984e-124c66246c7d,Queens Quay E / Lower Sherbourne St,REGULAR,43.645215,-79.364898,0.0,Queens Quay E / Lower Sherbourne,27,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Watefront']",437-688-8691,437-688-8691,1000.0,True,{},M5A 3Y4,,,
7262,f8c0a26f-e9c7-11ef-984e-124c66246c7d,Wychwood Ave / Benson Ave - SMART,SMARTMAPFRAME,43.6809164,-79.4229684,,Wychwood Ave / Benson Ave,16,False,"['key', 'transitcard', 'phone']","['West', 'St Clair Ave W']",437-992-6472,437-992-6472,1000.0,True,{},,,,
7264,f8c0aa42-e9c7-11ef-984e-124c66246c7d,Bloor St E / Huntley St - SMART,SMARTMAPFRAME,43.671535,-79.379173,,Bloor St E / Huntley St,18,False,"['key', 'transitcard', 'phone']","['East', 'Church Wellesley / Yorkville']",437-992-3239,437-992-3239,1000.0,True,{},,,,
7265,f8c0ace4-e9c7-11ef-984e-124c66246c7d,Wallace Ave / Symington Ave - SMART,SMARTMAPFRAME,43.661324,-79.449534,,Wallace Ave / Symington Ave,12,False,"['key', 'transitcard', 'phone']","['West', 'Davenport - Dupont']",437-992-0966,437-992-0966,1000.0,True,{},,,,
7266,f8c0affd-e9c7-11ef-984e-124c66246c7d,Victoria Park Subway Station - SMART,SMARTMAPFRAME,43.695101521988285,-79.28970303201599,,Victoria Park Subway Station,12,False,"['key', 'transitcard', 'phone']","['East', 'Danforth']",437-992-7115,437-992-7115,1000.0,True,{},,,,
7267,f8c0b27b-e9c7-11ef-984e-124c66246c7d,Dundas St E / Pembroke St ,VAULT,43.658295,-79.372346,,Dundas St E / Pembroke St,15,False,"['key', 'transitcard', 'phone']","['East', 'Regent Park - Distillery']",437-992-1458,437-992-1458,1000.0,True,{},,,Dundas St E / Pembroke St,
7268,f8c0b4ea-e9c7-11ef-984e-124c66246c7d,111 Bond St (North of Dundas St E)  - SMART,SMARTMAPFRAME,43.656927,-79.378497,,111 Bond St (North of Dundas St E),16,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",437-992-1826,437-992-1826,1000.0,True,{},,,,
7269,f8c0b8ac-e9c7-11ef-984e-124c66246c7d,Toronto Eaton Centre (Yonge St) - SMART,SMARTMAPFRAME,43.655431,-79.380653,,Toronto Eaton Centre (Yonge St),20,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",647-669-0729,647-669-0729,1000.0,True,{},,,,
7270,f8c0bbd4-e9c7-11ef-984e-124c66246c7d,Church St / Dundas St E - SMART,SMARTMAPFRAME,43.657024,-79.377257,,Church St / Dundas St E,20,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",437-992-0805,437-992-0805,1000.0,True,{},,,,
7271,f8c0be6c-e9c7-11ef-984e-124c66246c7d,Yonge St / Alexander St - SMART,SMARTMAPFRAME,43.662862,-79.383572,,Yonge St / Alexander St,18,False,"['key', 'transitcard', 'phone']","['South', 'Church Wellesley / Yorkville']",437-992-3627,437-992-3627,1000.0,True,{},,,,
7272,f8c0c16e-e9c7-11ef-984e-124c66246c7d,Yonge St / Dundonald St ,VAULT,43.66596010067729,-79.38461360978698,,Yonge St / Dundonald St,27,False,"['key', 'transitcard', 'phone']","['South', 'Church Wellesley / Yorkville']",437-992-6086,437-992-6086,1000.0,True,{},,,Yonge St / Dundonald St,
7273,f8c0c3e8-e9c7-11ef-984e-124c66246c7d,Bay St / Charles St W - SMART,SMARTMAPFRAME,43.668153,-79.38891,,Bay St / Charles St W,20,False,"['key', 'transitcard', 'phone']","['North', 'Church Wellesley / Yorkville']",437-992-7265,437-992-7265,1000.0,True,{},,,,
7276,f8c0cb06-e9c7-11ef-984e-124c66246c7d,Bloor St W / Balmuto St,REGULAR,43.66981064282057,-79.38801106873031,,Bloor St W / Balmuto St,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['North', 'Church Wellesley / Yorkville']",647-669-4314,647-669-4314,1000.0,True,{},,,,
7277,f8c0cd5f-e9c7-11ef-984e-124c66246c7d,Chorley Park - SMART,SMARTMAPFRAME,43.6856,-79.3718,,Chorley Park,20,False,"['key', 'transitcard', 'phone']","['East', 'Davenport - Dupont']",437-992-0849,437-992-0849,1000.0,True,{},,,,
7278,f8c0cfba-e9c7-11ef-984e-124c66246c7d,Mallon Ave / Jones Ave -SMART,SMARTMAPFRAME,43.66587,-79.33443,,Mallon Ave / Jones Ave,15,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",437-992-0901,437-992-0901,1000.0,True,{},M4M2Z1,,,
7279,f8c0d22e-e9c7-11ef-984e-124c66246c7d,Rosehill Ave / Avoca Ave - SMART,SMARTMAPFRAME,43.687999,-79.38906,,Rosehill Ave / Avoca Ave,16,False,"['key', 'transitcard', 'phone']","['North', 'Mid Town']",437-992-6053,437-992-6053,1000.0,True,{},,,,
7281,f8c0d796-e9c7-11ef-984e-124c66246c7d,Charles St W / Balmuto St - SMART,SMARTMAPFRAME,43.668427,-79.38725,,Charles St W / Balmuto St,24,False,"['key', 'transitcard', 'phone']","['North', 'Church Wellesley / Yorkville']",437-992-2844,437-992-2844,1000.0,True,{},,,,
7282,f8c0da23-e9c7-11ef-984e-124c66246c7d,Adelaide St W / Bay St,VAULT,43.650152,-79.379856,,Adelaide St W / Bay St,23,False,"['key', 'transitcard', 'phone']","['Valet Stations', 'South', 'Financial District']",437-992-6479,437-992-6479,1000.0,True,{},,False,,
7283,f8c0df0b-e9c7-11ef-984e-124c66246c7d,Front St W / Bay St (South Side),REGULAR,43.64595,-79.378761,,Front St W / Bay St (South Side),19,False,"['key', 'transitcard', 'creditcard', 'phone']","['Valet Stations', 'South', 'Financial District']",647-388-9361,647-388-9361,1000.0,True,{},,False,,
7284,f8c0e18d-e9c7-11ef-984e-124c66246c7d,University Ave / King St W - SMART,SMARTMAPFRAME,43.6477785,-79.3847928,,University Ave / King St W,24,False,"['key', 'transitcard', 'phone']","['South', 'Financial District']",437-992-4749,437-992-4749,1000.0,True,{},M5H 1J9,,,
7285,f8c0e3f5-e9c7-11ef-984e-124c66246c7d,Spadina Ave / Harbord St - SMART,SMARTMAPFRAME,43.6629228,-79.4018451,,Spadina Ave / Harbord St,36,False,"['key', 'transitcard', 'phone']","['South', 'U of T - Hospital Row']",437-992-6585,437-992-6585,1000.0,True,{},,,,
7286,f8c0e634-e9c7-11ef-984e-124c66246c7d,Gerrard St E / Broadview Ave  - SMART,SMARTMAPFRAME,43.665656,-79.352055,,Gerrard St E / Broadview,18,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",437-992-0777,437-992-0777,1000.0,True,{},,,,
7287,f8c0ee5e-e9c7-11ef-984e-124c66246c7d,Queen St E / Pape Ave - SMART,SMARTMAPFRAME,43.661673,-79.337789,,Queen St E / Pape Ave,15,False,"['key', 'transitcard', 'phone']","['East', 'Leslieville - Woodbine']",437-992-0758,437-992-0758,1000.0,True,{},,,,
7288,f8c0f138-e9c7-11ef-984e-124c66246c7d,Humber Bay Shores Park West,REGULAR,43.6224434,-79.480284,0.0,Humber Bay Shores Park West,30,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Humber Bay Shores']",647-643-9762,647-643-9762,1000.0,True,{},,,,
7289,f8c0f7f7-e9c7-11ef-984e-124c66246c7d,Humber Bay Shores Park East,REGULAR,43.6308933,-79.4722622,0.0,Humber Bay Shores Park East,23,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Humber Bay Shores']",647-643-9740,647-643-9740,1000.0,True,{},,,,
7291,f8c17595-e9c7-11ef-984e-124c66246c7d,190 Queens Quay E,REGULAR,43.64542671204133,-79.36520838800558,,Lake Shore Blvd E / Parliament St,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Watefront']",437-770-9931,437-770-9931,1000.0,True,{},M5A 1B6,,,
7292,f8c17913-e9c7-11ef-984e-124c66246c7d,Granby St / Church St - SMART,SMARTMAPFRAME,43.6614605,-79.37894570000002,,Granby St / Church St -SMART,24,False,"['key', 'transitcard', 'phone']","['South', 'Church Wellesley / Yorkville']",647-309-0035,647-309-0035,1000.0,True,{},M5B 1J1,,,
7296,f8c19464-e9c7-11ef-984e-124c66246c7d,Westmoreland Ave / Fernbank Ave,REGULAR,43.665327,-79.43235,,Westmoreland Ave / Fernbank Ave,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Annex Efit drop off', 'Davenport - Dupont']",437-771-6958,437-771-6958,1000.0,True,{},,,,
7297,f8c19b76-e9c7-11ef-984e-124c66246c7d,Havelock St / Dufferin Park,REGULAR,43.657343,-79.43112,,Havelock St / Dufferin Park,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'College St - Harbord St']",437-772-3680,437-772-3680,1000.0,True,{},,,,
7298,f8c1a208-e9c7-11ef-984e-124c66246c7d,Bathurst St / Adelaide St W,REGULAR,43.645324,-79.40345,,Bathurst St / Adelaide St W,25,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Fort York - Entertainment District']",437-776-9943,437-776-9943,1000.0,True,{},,,,
7299,f8c1a7e7-e9c7-11ef-984e-124c66246c7d,Mill St / Parliament St,REGULAR,43.650256,-79.36163,,Mill St / Parliament St,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Regent Park - Distillery']",437-922-8965,437-922-8965,1000.0,True,{},,,,
7301,f8c1b7f5-e9c7-11ef-984e-124c66246c7d,Primrose Ave / Davenport Rd,REGULAR,43.67142,-79.445947,,Primrose Ave / Davenport Rd,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Davenport - Dupont']",437-928-7044,437-928-7044,1000.0,True,{},,,,
7302,f8c1c329-e9c7-11ef-984e-124c66246c7d,Winona Dr / Davenport Rd,REGULAR,43.674923,-79.430465,,Winona Dr / Davenport Rd,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['West', 'Davenport - Dupont']",647-308-8067,647-308-8067,1000.0,True,{},,,,
7303,f8c1c68a-e9c7-11ef-984e-124c66246c7d,Queen St E / Woodward Ave,REGULAR,43.665269,-79.319796,,Queen St E / Woodward Ave,43,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",437-990-2838,437-990-2838,1000.0,True,{},,,,
7309,f8c1c930-e9c7-11ef-984e-124c66246c7d,Queen St E / Rhodes Ave,REGULAR,43.666224,-79.317693,,Queen St. E / Rhodes Ave.,23,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",647-308-0520,647-308-0520,1000.0,True,{},,,,
7311,f8c1cbd4-e9c7-11ef-984e-124c66246c7d,Sherbourne St / Isabella St,REGULAR,43.669576,-79.375961,,Sherbourne St / Isabella St,19,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Church Wellesley / Yorkville']",437-991-5923,437-991-5923,1000.0,True,{},,,,
7312,f8c1ce23-e9c7-11ef-984e-124c66246c7d,Amelia St / Sumach St,REGULAR,43.66852,-79.363525,,Amelia St. / Sumach St.,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Church Wellesley / Yorkville']",437-991-7841,437-991-7841,1000.0,True,{},,,,
7313,f8c1d0a5-e9c7-11ef-984e-124c66246c7d,Emdaabiimok Ave / Lake Shore Blvd E,REGULAR,43.662771,-79.315223,,1420 Lake Shore Blvd E,29,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",437-994-6254,437-994-6254,1000.0,True,{},,,,
7314,f8c1d2f8-e9c7-11ef-984e-124c66246c7d,Queen St. E / Eastern Ave,REGULAR,43.667208,-79.312315,,Queen St E / Eastern Ave,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",437-995-6804,437-995-6804,1000.0,True,{},,,,
7315,f8c1d583-e9c7-11ef-984e-124c66246c7d,Queen St E / Hammersmith Ave,REGULAR,43.671349,-79.29451,,Queen St E / Hammersmith Ave,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",437-995-8093,437-995-8093,1000.0,True,{},,,,
7316,f8c1d837-e9c7-11ef-984e-124c66246c7d,Queen St. E / Spruce Hill Rd.,REGULAR,43.672571,-79.289,,Queen St. E / Spruce Hill Rd.,15,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",437-997-7187,437-997-7187,1000.0,True,{},,,,
7317,f8c1da9d-e9c7-11ef-984e-124c66246c7d,Hubbard Blvd / Balsam Av,REGULAR,43.669328,-79.288949,,Hubbard Blvd / Balsam Av,39,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",437-999-2694,437-999-2694,1000.0,True,{},,,,
7318,f8c1dcdb-e9c7-11ef-984e-124c66246c7d,Hubbard Blvd / Glen Manor Dr,REGULAR,43.668633,-79.291162,,Hubbard Blvd. / Glen Manor Dr.,27,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",647-283-9121,647-283-9121,1000.0,True,{},,,,
7319,f8c1dfcb-e9c7-11ef-984e-124c66246c7d,Lake Shore Blvd E / Knox Ave,REGULAR,43.660206,-79.3244,,Lake Shore Blvd E / Knox Ave,11,False,"['key', 'transitcard', 'creditcard', 'phone']","['East', 'Leslieville - Woodbine']",647-286-6124,647-286-6124,1000.0,True,{},,,,
7320,f8c1e233-e9c7-11ef-984e-124c66246c7d,Front St W / University Ave (1),REGULAR,43.6451635,-79.3831757,,Front St W / University Ave (1),19,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Financial District']",647-291-7762,647-291-7762,1000.0,True,{},,,,
7321,f8c1e4cf-e9c7-11ef-984e-124c66246c7d,Front St W / University Ave (2),REGULAR,43.6452972,-79.3827914,,Front St W / University Ave (2),19,False,"['key', 'transitcard', 'creditcard', 'phone']","['South', 'Financial District']",647-292-3168,647-292-3168,1000.0,True,{},,,,
